freq_Hz,eps_r,substrate_h,feed_width_m,feed_type,patch_W,patch_L,eps_eff,bandwidth_Hz
2980707640.4450808,3.1261636621697066,0.0023801173195146528,0.001415020987392974,3,0.03503593008746478,0.027497226608905235,2.8521309745156462,563884955.5895915
1137554084.4608736,3.799174445843258,0.0022734448257747232,0.0035608394208380086,3,0.08512378664361141,0.06717471630427496,3.6175454146922768,93267581.26627775
4637281608.315128,6.46507326502572,0.001223179234311195,0.0026375025175445024,1,0.0167427097947028,0.012446622842463787,5.727201000265794,1162915914.7941854
2035119926.4000678,8.112744001703852,0.0006550621883819578,0.002678144962370578,1,0.03452960936914021,0.02587432762473097,7.766109270123507,148456264.18578723
3650089137.415928,6.954810447490392,0.0026451951805623597,0.004178044982725849,2,0.02060572354439694,0.014749566748117292,5.845425392588428,2038918739.223384
2246844304.357644,3.8570713024012493,0.0012842440951747565,0.0018154900307581008,1,0.04283966227852447,0.03371387098457195,3.6536141931400308,178581768.79332525
3080272084.711243,2.0075443402199227,0.000989283537320663,0.004832766851698655,1,0.0397110305264163,0.033839885639646676,1.9457890346198448,146779379.10571504
3186841117.3731184,8.057204642459514,0.0017901545559024427,0.003910154598893174,1,0.02211814774513014,0.01620593286433717,7.041841586164079,988389563.3218031
1739417822.102108,9.881658607288749,0.0027755679982061185,0.005574723144237554,2,0.03697045478999455,0.02695474643000163,8.661779673407285,677329297.373442
4878338511.058234,8.479304962448722,0.0006088664446084384,0.002824203268837617,1,0.014123621690511014,0.010499971796574465,7.775591233237277,826726374.8926395
4100531293.444458,5.681652945252923,0.0024145102200772194,0.005913574960335627,0,0.020013551785677427,0.014532302070277905,4.837020419907047,1768779187.1990988
4757995766.256756,9.230138091192853,0.0019311830698467724,0.0038791382335701162,3,0.01393931580977753,0.009810701443890322,7.636992060615439,3154210669.5993986
4579309401.710595,5.2787813849468,0.0015636227913795424,0.005867009780937669,0,0.018487091391968503,0.013805307594486529,4.6465458520214735,1334816261.7242432
3391599915.2443404,6.19947267394774,0.00236020111026265,0.0011353032702355766,2,0.023310484341739615,0.01707743920679353,5.3465303864484,1410794142.9624808
4687496940.092467,5.817038139165466,0.002914561061104081,0.0046398816120619395,2,0.017332746998311443,0.012130901893523652,4.794961657732122,3136762646.8911853
1353970008.2076778,5.5809909813242,0.0010730155279067275,0.005083107621463682,2,0.06107332497806767,0.04682674587279701,5.3720489507983,92726334.23840898
1783931449.676581,8.201526154351246,0.0008591184126802991,0.0012658664333824378,2,0.03920109177085515,0.0293461814519453,7.804780846273232,184741432.84864393
1180909155.6421523,6.214151258155936,0.0027822043630567426,0.0038948483200812287,2,0.06688013564045928,0.05056294915271974,5.736313020842546,202061338.7819506
2301321323.0530577,4.5337369762017286,0.002172382693643259,0.005009711467947242,3,0.039184989883903225,0.030060132771407,4.136052804272222,427860875.43674034
2554709158.757928,4.065265341267827,0.0015949650539049149,0.0038051936261153637,1,0.0368946752185885,0.02872611743110786,3.776268198632919,300612588.02174526
2085396127.0955837,2.301978535739467,0.0019331489256607078,0.0013190679520273332,0,0.055979700592979,0.046498312930866016,2.198368424126517,163894808.72115135
4314950036.6077175,6.665561295064368,0.00236403476294061,0.004467236204491557,0,0.017756546590596677,0.012689568078431218,5.590397388607773,2224747599.855828
2427013306.774357,3.8396913232082737,0.002432579746764293,0.0013029845733665431,1,0.039730613188155794,0.030769743464530923,3.4978641054819524,393093534.6417066
2123738038.7495232,3.1850713761310647,0.0027997354520474115,0.005087344475082193,2,0.04882630687964103,0.03853230310530144,2.9334234134056327,358597778.58704215
3170784332.6329937,7.230639710621421,0.0015671069722390566,0.001215170916533472,1,0.02331968918549636,0.01729150598844823,6.433217236945191,773507837.0702567
1563696899.8990507,7.449674062572391,0.0012335272750484876,0.001686986905051854,2,0.04666955967141618,0.03508240642280721,7.034707833921768,186131642.10381466
4208787923.0161586,8.017239138061328,0.002099160666974605,0.0023755379526163426,3,0.016784655063243198,0.011976427604316506,6.727323210180407,2347379347.2596207
1298202574.7190833,6.028615170708732,0.001539319748198826,0.004166823961304,0,0.06163521396683059,0.04693290857750517,5.719758963159196,119410478.68202333
4947547746.402069,9.152436841631094,0.0019864961348724447,0.00588179549815653,0,0.013456468980584958,0.009414553266017688,7.52472379020506,3314410019.7772536
4088979077.18663,9.490742027185822,0.0015499644961398755,0.0015891142630996722,3,0.01601726145417207,0.01156130350227361,8.133164291445855,1919901802.4014258
1794862726.1366897,8.458967518339914,0.0008824894666954362,0.0017135383460695922,3,0.03842847508297264,0.02871892935640272,8.031627374348211,188810809.70871237
1022088468.4944096,7.084747856065498,0.0016735668791473962,0.002844351983504902,2,0.07299355716955708,0.05506371359974961,6.736606983833418,102918435.50983715
4261845713.8193364,4.429767628729509,0.0022272945548525817,0.005181095688776601,1,0.021360819559449427,0.015908927419063353,3.85782451939003,1262646294.1224325
3827429375.3904686,9.86355937296177,0.0024982095191691247,0.003336154763754071,2,0.016815624468980623,0.011731796962461497,8.088457773123874,2946617883.7660723
3916028672.163949,4.193089337535507,0.0017333156919913672,0.0026080530012791087,2,0.023771002460985447,0.018152767812486793,3.7624939331522302,964777211.5359842
4085081386.743783,3.6212553759234485,0.0009130947255260023,0.0038060191610443063,0,0.024156029934497177,0.019051726812385154,3.397696708361017,440769793.24061155
1296178606.9363613,5.537232910292662,0.001536719274123579,0.00230261598722875,2,0.06400949906139355,0.049032934864049436,5.267500579750226,120821799.34050573
2433862914.1770906,2.4547245656991077,0.0024657348221042456,0.0030057995362376046,1,0.04689250458978994,0.0381474639432396,2.296903025867083,270691242.17720497
1463476238.100519,9.827955717374326,0.001532148176542682,0.0026630257461602094,2,0.0440501453773639,0.03261924916409272,9.12152390455599,263302290.843117
4452413703.502375,6.7074684513313985,0.002241326984010556,0.0050207051120732295,0,0.01716148512741698,0.01228309785298456,5.634806249078199,2259001090.6015167
3493192507.3102317,6.455616733313402,0.0017680342041952245,0.005621278632190004,1,0.02224036701285436,0.01647624812524005,5.6792522766009,952519489.6254516
2323592099.410597,7.246370239197759,0.001103057812773492,0.004797860960784559,1,0.03179178779942059,0.02388275500017471,6.747473462558644,292979506.74251586
1254233401.1440945,5.976189182217653,0.0024903762700576857,0.0031954178801499177,0,0.064035199960332,0.04857643314263509,5.542555530629826,178866080.00711432
2243929286.862649,2.2565081367563327,0.0007105336351767176,0.003521674887483319,0,0.05238669571365616,0.044209861131368156,2.210880876838924,68577636.45260948
2300733288.106988,6.898490310723174,0.0018122257068878766,0.0016253684696471784,2,0.03280710706358009,0.024520850508017146,6.236330005848795,550771678.9305438
3918424713.3522563,7.729391015651445,0.0010222275856085123,0.004734323555672689,0,0.018323261361153132,0.01361486175527967,6.968794395614713,911633393.3341465
3550229885.4208527,5.333992484992425,0.0006676640713534391,0.00398237839697522,3,0.023741656077477975,0.01821327452110962,5.040769375994781,363170220.9948347
4548850970.3053055,8.058364576569543,0.0017573348427081222,0.005512199980687182,0,0.015494574347974556,0.011137862756876386,6.8260007832999205,2196803912.283882
2888859700.647797,3.816010394707365,0.001748905389837309,0.002003055717875766,3,0.03346078292693187,0.026064883204181367,3.511785772076588,464560200.93373007
1478376983.7532067,3.770212728529472,0.0022672522541893024,0.004798630609663061,0,0.06569800635779714,0.0517061514100023,3.549874813863976,148595969.82847404
3852979148.89198,3.2913359015005916,0.002361876732629762,0.004423358308595949,3,0.026577452041298143,0.020448573396064297,2.94265319159436,978379186.3224748
4043140194.46759,4.975958078313295,0.002319478721732242,0.002329227669048761,3,0.021462666889714706,0.01583259544944989,4.299713687515983,1535127397.87603
3245108790.277985,8.776096283112668,0.0015238968322918876,0.004336893197704125,0,0.02090712235845572,0.015328172539754705,7.727729502129051,1051072116.1801422
4083868719.818244,8.623296497192515,0.002079224468066406,0.005621866902883248,1,0.016744514146556696,0.011924261966011901,7.227142564984676,2010347004.9758492
2975182385.457563,5.06259366370803,0.0019423631066099007,0.005592179938335594,1,0.028957657832798155,0.021906186567425608,4.543274624225122,606178999.4812136
3090931317.527976,6.7129498878418925,0.001553904390292299,0.004598132872580707,3,0.02471192898002265,0.018431060715767843,6.012953814646709,793129789.6803001
2710164073.4341984,7.766530531799325,0.0019930317354649833,0.0012403655626703005,1,0.02643606421721903,0.019457005028584506,6.834721629536422,768706043.1372657
1101676506.9763808,3.929654197024184,0.0028681196917656566,0.005361321686600808,0,0.08672492656310316,0.06804525861980093,3.7042237424738063,108336760.5409974
1431565707.9732177,3.3451286871579766,0.0009822343592034433,0.0042888930350227,3,0.07108756667792614,0.057092568431481396,3.2585481876164137,56979644.197151706
1125716742.746937,9.776767945698488,0.002764430239463816,0.002552171265913672,2,0.05740277209010918,0.04234542976771657,8.881915286472886,279694220.4948688
3545641645.0551214,6.940458505676948,0.0006336387849579959,0.0019362518085284967,3,0.0212318886005724,0.01600967931612911,6.518937559884339,439058717.5407681
2257423924.3053064,9.851325774669311,0.0012709730322541517,0.0015810193149865856,2,0.028526712980783412,0.021062928122294676,8.99817990425191,520869600.3565787
3034282764.658811,4.702047897057833,0.0012203631215288208,0.001251184496288805,2,0.0292775530208151,0.022551316801325695,4.362282650344988,452520040.9537141
4630265895.704372,7.624253599793052,0.002065912769702264,0.004770516239753782,3,0.015600537659904904,0.011096560078913143,6.37053638715363,2666598129.162126
1997168916.5954998,3.7808290923299017,0.0008280623794432258,0.0021792149947163766,2,0.048578024481017085,0.03848611273554302,3.6572828335364296,109223344.353854
2641531692.142519,4.089601370191303,0.002705869029599384,0.0011212646802162753,1,0.03559660234051457,0.027178784230942117,3.661942541551173,548186464.2568842
4022204554.1721945,6.095216970156992,0.002571378521162603,0.0029863532592099467,2,0.019799729778778127,0.014236572366678735,5.140351486878621,2127891262.1406665
1915192661.9664898,4.55694500406457,0.0021301645492131944,0.003413035402961695,1,0.04698678590660078,0.03621642718979748,4.209737417282101,250219150.60404807
1307919639.315172,3.3409725107246757,0.0016460345794804944,0.0018461511545006344,3,0.07784517118199355,0.06235908109141117,3.215838410771923,79616915.24798308
2159005811.655072,4.103045615914608,0.002832390105355196,0.001220241680812749,2,0.04349483826501771,0.03343030119361409,3.713967649673342,469900899.68159497
1644885149.0160177,2.285987155726917,0.0025768663868013897,0.0019456274154903445,2,0.07114391272884237,0.05907725312371567,2.179820518652453,148631400.7245219
4718790609.370293,7.635388971819893,0.0017482878702031123,0.004395513809182872,1,0.015297997938895353,0.011013175383919958,6.472138930420144,2011677712.9805117
4232481518.257668,5.936933256686893,0.0022546833861357782,0.001411218386256032,1,0.01902950224213352,0.013809725594269493,5.054666340718697,1649559777.5712175
3533615026.0416937,2.753944531236205,0.0019173248804492113,0.003775185152784969,3,0.030984400547238066,0.024724427652339807,2.5413139412567483,571518107.9858606
4485842360.750871,3.3735519450279297,0.0019698555959706612,0.0017320599395408334,3,0.022612319053903228,0.017386271568950305,3.0165936389243795,1130466124.0488496
4214688307.596458,2.820276304901152,0.001327440173593678,0.001978445867902097,2,0.02575095898283399,0.02064858774325253,2.625521641707464,602028132.0649388
1746280235.5441432,6.900742466207012,0.001655211511562242,0.0029653894163334934,0,0.04321737309222905,0.032515434463319844,6.392453617100727,263541030.88250193
4570235993.959911,2.7536829088999504,0.0006953035769743605,0.0015041266802686567,2,0.02395735338574921,0.01953384246866515,2.631990250304645,363174343.13866794
3157368967.662603,8.03425866428173,0.0013933717291614812,0.0018660175139110643,2,0.022352940405865798,0.016531844241351804,7.1773340575215245,920480345.4781405
4229760620.65625,2.1640873545631294,0.00223957128840538,0.002744762057256771,3,0.028194619294195398,0.022745977883007355,1.9985132009001383,778453001.9174873
4584365199.693974,3.995006303967137,0.0028830400762654656,0.002648345027491834,3,0.020704227422182683,0.015101051127807099,3.4137909702992952,2009602441.455954
2272013899.8874555,9.125333407135258,0.002907660281907551,0.0047463574283786595,2,0.02934206038986692,0.021179991637593085,7.808499381621305,1122205405.316757
1440207698.110707,7.748250544977968,0.0018893071728122292,0.0013739115256321218,1,0.04979898862347408,0.03724388790388354,7.171111396523366,205325446.0164766
1911740650.1677666,2.5837466634055017,0.0020165556295239553,0.005302253678331717,3,0.05861498136342155,0.04799971576992794,2.458080148914781,166508371.4828583
2708431154.505025,8.569008835881437,0.0009643029637524188,0.005081160853697275,2,0.02531949144092996,0.01884406297707207,7.919778730423452,498225054.6925886
4272059063.6899724,5.944280972321638,0.0022382702702338267,0.004829958198459692,0,0.018843230740198728,0.013670897713423523,5.0595207456121605,1855817784.052583
4442922333.025373,8.774264217350634,0.0006766469816859656,0.0025468618123156627,2,0.015271985328567755,0.01133181000974327,8.027971299628371,962109870.8781188
1027808522.1247628,6.805918195603147,0.0012117142144986114,0.005114408927703938,0,0.0738723720898708,0.05591839188288424,6.556489185488363,65972811.688788295
3042989210.3102627,7.45466425626287,0.0021709083682136055,0.0019140104014464042,0,0.023974947312670736,0.017530503066417104,6.461548673798173,1128468776.22629
2669644012.5951157,9.948012483165666,0.0012757753288587233,0.0016220460292751412,0,0.02401514766032713,0.017672052966750652,8.970299709512316,670967850.815488
1888431241.882921,3.8586843673921454,0.0006246171852861359,0.0012247816674474368,2,0.05096191470373088,0.04034942989775876,3.7639068594014944,75019288.52659301
1479461469.334731,6.991564598091107,0.0025796760233774093,0.00569655181502788,3,0.05072086958602685,0.037954586282576294,6.356552719992131,313364561.8572883
2350460685.6145115,5.682571120459187,0.0012758250178364077,0.0025400544885263686,1,0.034912541959491644,0.026592281558975493,5.293359251124873,276419605.7862279
4771638815.650077,2.3156156233815315,0.000657763062146696,0.00558808940088953,1,0.024414993074500294,0.020367052706472683,2.2296435381817012,264087255.12392128
2292811728.083021,2.1157651320229203,0.0006869704112571629,0.0023630678075966484,2,0.05241498983390162,0.04466579002654408,2.0764726722880154,72122137.99292134
3075162486.9734645,2.9538286225428694,0.0011293969969718841,0.005537829796681748,2,0.034691994445746575,0.0280075085545071,2.805325656393445,283897795.42942524
3812075835.5807114,7.192733924308385,0.0009450398680538156,0.0055196452642304415,0,0.019441523738026316,0.014539994448973085,6.557126305638205,745451887.370869
2454518409.5171757,6.537304703307138,0.0024357502944503773,0.005618380225053564,3,0.03147979727487704,0.023333868628218714,5.762346631891433,764798544.3074869
4887128330.883842,6.4274364893098195,0.001304210116667586,0.003480767196420969,2,0.015926965529775985,0.011785686761073902,5.640987939826229,1674060345.2353067
4849789179.768445,2.2548541002260807,0.0025117394625995813,0.00532973143399446,1,0.024244745724984015,0.019044946991458485,2.0463460096184476,1018527612.0786171
2007129183.3014565,5.754423970880056,0.0009346149945578821,0.005753829480836601,2,0.04066649780081416,0.031077136991442822,5.481855059686669,182581247.36207092
2988994023.569542,9.39698254274023,0.0017321979488602096,0.0026230847094858975,3,0.02201038062330498,0.016048106817917296,8.209427835302762,1135716098.9056876
2203513239.2670784,5.180734954485173,0.002220092833882822,0.0030943720284127754,3,0.03872313698371428,0.029403433331752396,4.699299744663841,452889771.24750006
2139361977.5098705,6.999379758307651,0.002129977134664637,0.004596200936678721,2,0.03505854004159765,0.026118449471089107,6.280932714312303,567386646.5041014
1147547789.418131,8.238549404985148,0.002002823524825672,0.0025017991086165045,2,0.06081820293096586,0.04541289697866643,7.683403942500625,178973693.4544713
3438257335.9195876,8.2714022331351,0.0028120540048279245,0.0047690465445632945,3,0.020262599808448405,0.014308906427920771,6.862647360231688,2161409204.8369546
3010716092.9154463,6.154240659162171,0.0010713128692668608,0.0013694607260676698,3,0.026342359983605224,0.019933992074618222,5.689779547597043,478408889.98417246
1205915004.9999573,8.86361556321869,0.0017342980111552636,0.0036174919214427112,0,0.0560107630532308,0.041700190451955686,8.28906223814535,166749926.28547046
2114585856.9464457,5.131024746909976,0.002709981375181022,0.001611567420418726,2,0.04051486528348841,0.030625963235368276,4.603916898951304,528643904.51121765
4633063543.866615,9.109545718278387,0.0006947344139878926,0.002466617382183382,2,0.014400321222967647,0.010653272073460156,8.281667295970573,1113133346.7760408
1958247562.6678896,3.9218173311643625,0.0006397206706326881,0.00229312696243236,2,0.04882878485171362,0.03859135566119235,3.8189591670071157,83831972.87597388
1579579488.3648925,4.241731255924568,0.0010832557188957285,0.00519466036781333,1,0.05865801954026539,0.04595813208138628,4.08736247129629,81105521.92346801
2957811041.1102524,2.424964993592009,0.002082553048845046,0.0019675862770309875,0,0.03875321721851697,0.03154238880253904,2.268014295244251,371281005.84687936
4942601816.442403,8.364654692338263,0.0011496990661245172,0.005042239600795595,3,0.014025060663753771,0.010254608490816365,7.296804740924999,1845608668.630139
1968221086.0460017,5.336441889861645,0.0009755997095219974,0.0049698017295396095,0,0.042816350650794165,0.03289521004062048,5.089614406679217,155400726.7207266
3688542189.623514,3.8329329112911923,0.0016470057883957302,0.0034944152777861494,1,0.026160504700987186,0.020241567725019685,3.4855380352300602,613766442.4948982
4046478461.3148704,3.8543222209326373,0.0020339951719235286,0.002169216277980648,0,0.023793850225499187,0.01812957539018969,3.4298674740268336,1018656347.4678184
1950550175.9695988,9.211199529833866,0.001121394267541851,0.002134481699781114,1,0.034033824030859784,0.025282869056079668,8.581188338364893,263327716.27376997
3912865394.4474382,8.671332803688294,0.0012517279668093552,0.003324623235579239,0,0.01743284162567037,0.01279396363381649,7.646878632180539,1240997382.2083905
2471132530.877013,6.4282470828574665,0.0020338982620287847,0.0010440450369675815,0,0.03149684464996788,0.023525612002127327,5.751368049992591,606870119.3436209
3529223322.374318,6.928886403325769,0.002864346054973632,0.003656753773056831,0,0.021346221837560526,0.015220001469925823,5.799309500237114,1869849220.8718033
3534118843.0435786,5.794604564402328,0.0021868543185952207,0.005763897628835277,2,0.023027299736978816,0.016995701301485432,5.036211889668703,1333072699.741924
3143098736.299034,5.133332343030471,0.0024572603589614,0.0017735344093129826,3,0.027252100620930423,0.020311842630742902,4.498948465454931,1011322021.5419215
1361159080.2176332,9.323815049746653,0.001417025236888672,0.0038667281073780173,0,0.0485039675223501,0.03604369730170487,8.743143941313106,182136626.9014667
4341209982.356952,3.0049016281624166,0.0011806358984611652,0.005808893443222284,2,0.024417406725869093,0.0194926809083011,2.799900659485886,600380134.1928184
2283120259.8869433,5.347574317729824,0.0016356693580065564,0.005302610697458001,2,0.03687852748163548,0.02811574174802381,4.929907895307027,386378624.93610454
1746074041.599417,4.756495263903003,0.0025178320717791844,0.005251900581906701,2,0.0506365985956403,0.03882376847020025,4.364674453942467,312429742.16962814
1163100566.2190557,5.985205762009187,0.0016407491044763895,0.0051092496519809455,1,0.0690079916019611,0.052587257157488895,5.691213736966523,91334186.7809707
3363571772.7529674,5.6610549963614005,0.0026168135219746527,0.0025451180302809282,0,0.024436221212478095,0.017914236523888443,4.872250644578132,1285521583.0266387
3710257447.3691297,6.151116253208651,0.002971929951737818,0.0054530841563340616,3,0.021380373721827862,0.015265688310662833,5.152355157236787,2014581529.2467034
1066351315.7114246,3.1193518178159527,0.0006800666643258409,0.005706701756165855,0,0.09801476551718989,0.07951190810843245,3.077813616735953,19601248.281850964
3048372233.197124,6.105132012106217,0.0006135253902092592,0.003478962116495197,0,0.026106712351512736,0.019870156631247693,5.806969217592409,265513826.71299738
1905983100.7917519,3.939350511097687,0.0008739742572834046,0.0027728552362972936,3,0.050078612561731975,0.03951412905755103,3.8060614836994926,103982024.50484902
3580691161.6377993,3.47465079190553,0.0014609241893358657,0.0030711450780292805,2,0.028006563236495082,0.021996836567300664,3.2076756234743273,574479124.3986057
1697465716.0199656,2.51867375028953,0.000827605522863581,0.002671032209156328,0,0.06662170526391456,0.055404167567390035,2.467708793760667,50197936.39576669
3763750952.409864,8.101220470049128,0.00267666119404689,0.0020620922101227002,2,0.018682524523285754,0.013161156181029417,6.703780703924451,2532432567.318047
2546941385.2021494,5.41953536685248,0.0005578656275676596,0.0040922423512644475,2,0.03287271001568493,0.025260803292846044,5.223943027953031,166026730.95536116
4746919954.946938,7.013149466494067,0.0012894817908395563,0.0038129844312266145,2,0.015786749822682373,0.011633743913180233,6.143159802447297,1694239829.239634
1550083776.583973,7.820746746437947,0.0009617365737355135,0.003312925355196378,3,0.046078508107065305,0.03458482263056777,7.460142527033493,142500885.49202865
2364265404.201034,7.434533322508428,0.002828848325393831,0.0014792269334241589,2,0.03089438116160903,0.022579290895806153,6.438035867372518,973951183.8477492
1453894084.9623563,5.764005752717458,0.00217370251222507,0.0049844648235299995,0,0.056101116318702654,0.04265731462937013,5.350026510110062,202868601.68135303
4698774473.114251,5.103188231613839,0.0027800756411284363,0.0018746678137539462,2,0.018274406193620116,0.013025382934831,4.272099419729132,2664419952.938521
4509357413.523924,5.00767927712531,0.0029308217757759835,0.0015728102169802406,1,0.019192795153439593,0.013685711683843436,4.1944831292005045,2080261167.9192452
2031766510.8606224,7.120390375440451,0.0017427456091934231,0.004115356977414737,1,0.03663903319759063,0.027427342243114244,6.5018878261985975,348136421.0338513
3639936184.1367164,5.958354839534987,0.0010857977701200657,0.0029932218061886158,1,0.02209322937193445,0.016693775966021777,5.4454450375004875,589495458.6726853
4268888800.8048635,8.793057983908085,0.0009843219654914733,0.0012990423767616473,2,0.01587933283723951,0.011700342986262631,7.847216225840685,1294713509.7950437
3220803246.397849,8.997615874613697,0.0010572971542146012,0.002777841774805291,0,0.020830219116869254,0.01540392945426804,8.151196981271466,735567281.6848822
3118602313.424026,3.3644830240521477,0.0022714832690550074,0.004858901761424814,0,0.032559659601355484,0.025355267873807957,3.0544737873865877,598604686.8701267
1967409163.6018066,3.089869212365805,0.0006011143203075019,0.004076246026085488,2,0.05331591377549601,0.0432401066787388,3.0256314253959,64335236.22575034
1372411071.2235968,7.043207408287996,0.0006284026825817872,0.0028139301149349844,2,0.05450136884874723,0.041190883435980014,6.853632147985682,69292146.69455819
4588863031.813307,4.409805984498235,0.002020357355957875,0.0019590239581729406,3,0.019875145505794934,0.014834460512986276,3.849202908956311,1542812933.2641382
